hrNo,hrName,birthday,sex,faHrNo,faHrName,moHrNo,moHrName,damsireNo,damsireName,src
0053897,한남파워,20230328,암,0033566,파워블레이드,0033047,서브잇콜드,,,API8_2
0055922,해담이,20240320,암,0041813,미스터크로우,0035896,승리스타,,,API8_2
0055320,해랑루비,20240223,수,0036732,머스킷맨,0027924,허리케인점프,,,API8_2
0051512,해운대파워,20220501,거,0033566,파워블레이드,0041544,캐칭업,,,API8_2
0053763,해월,20230420,암,0050506,에어포스블루,0044966,파라다이스나우,,,API8_2
0053393,해피로열,20230307,암,6109247,런해피,0052743,탈베야,,,API8_2
0055272,해피위드유,20240202,암,6783840,POINT OF ENTRY,0054934,서리얼리스트,,,API8_2
0057281,해피터치,20230323,암,0032258,트리플나인,0031919,울트라매직,,,API8_2
0040653,해피피버,20170227,거,0031261,사이먼퓨어,0036677,피버샴,,,API8_2
0054332,햇볕,20230324,암,0032990,한센,0038210,오섬돌,,,API8_2
0053829,행복트리,20230426,거,0037972,올드패션드,0030084,행복천사,,,API8_2
0057408,헤이대경,20240315,암,6969075,지몰로지스트,0037951,보배드림,,,API8_2
0053445,헤이브라더,20230308,수,0032224,돌아온현표,0026797,으뜸칸,,,API8_2
0054188,헤이브로,20230410,수,0038245,미스치비어슬리,0040209,아엠나우,,,API8_2
0052898,헤이콰드라스,20230213,암,6112208,OUTWORK,0052772,켈리마리,,,API8_2
0053777,헬로우굿,20230511,수,0046317,레이스데이,0038419,헬로우럭키,,,API8_2
0053294,헬리오스,20230225,암,0037972,올드패션드,0050536,백우드베이,,,API8_2
0055182,홀리그레일,20240214,거,0039737,어플릿익스프레스,0041941,한나즈홀리데이,,,API8_2
0053117,홀리니케,20230307,거,0029817,금포스카이,0037027,니케스트리트,,,API8_2
0051550,홀리데이퀸,20220321,암,0040246,지롤라모,0038300,메긴즈홀리데이,,,API8_2
0050871,홀리런,20220226,수,0039737,어플릿익스프레스,0041941,한나즈홀리데이,,,API8_2
0052836,화려한순간,20230201,거,0038245,미스치비어슬리,0036648,올콰이어트,,,API8_2
0055650,화이트레인,20240226,수,0040033,런던타운,0037732,천년의바다,,,API8_2
0054106,화이트스타,20230531,암,7000060,나이트러스,0036462,와우캣,,,API8_2
0047051,화이트오일,20210209,거,0038332,커널존,0015985,로코모션,,,API8_2
0056339,화이트캐슬,20240429,암,0038391,카우보이칼,0039496,만델리나,,,API8_2
0057403,화이트킹,20240405,수,0039737,어플릿익스프레스,0029600,화이트이글,,,API8_2
0053364,화이트플레어,20230326,거,0033566,파워블레이드,0038678,마이티파워,,,API8_2
0057420,환희의길,20240410,수,0038245,미스치비어슬리,0036438,디펜딩챔프,,,API8_2
0054110,황제,20210509,수,6798538,STAR GUITAR,7047176,COMPOSED,,,API8_2
0055220,회색질주,20240204,암,0044743,사우스비치,0033067,스카이라라,,,API8_2
0047536,후이즈넥스트,20210516,수,0038025,아임유어파더,0045081,라알푸자라,,,API8_2
1412043,희망가람,20210417,수,0037972,올드패션드,0040166,호프포,,,API8_2
0055985,희망가을,20240327,수,0037972,올드패션드,0038298,베를린뷰티,,,API8_2
0055739,희망겨울,20240318,수,0032990,한센,0042324,베스트함성,,,API8_2
0051645,희망군주,20220404,거,0033119,선더모카신,0029990,동방의새아침,,,API8_2
0053475,희망단비,20230309,암,0032990,한센,0040226,라인잇업,,,API8_2
0051428,희망라니,20220310,암,0032990,한센,0039576,한얼불패,,,API8_2
0054114,희망로기,20230418,암,0044993,언캡처드,0037021,아멘다,,,API8_2
0056980,희망봄,20240318,수,0041566,투아너앤드서브,0041981,로스바이세,,,API8_2
0053660,희망스피드,20230330,거,6969075,지몰로지스트,0038686,상하이민트,,,API8_2
0057040,희망여름,20240305,수,0037972,올드패션드,0032317,로열제이,,,API8_2
0056081,희망크라운,20240410,암,7000060,나이트러스,0025197,희망북소리,,,API8_2
0051728,희망타요,20220410,거,0032990,한센,0036673,리틀미스플러리,,,API8_2
0053555,히어더윈,20230328,수,0034709,동방대로,0025154,히어더레이디,,,API8_2
0046384,히어로제이,20200419,수,0033119,선더모카신,0030645,스피드헤로인,,,API8_2
0055333,히어로히트,20240203,암,6126458,ARMY MULE,0055098,해들리스히어로,,,API8_2
0054361,히어위고,20230502,암,0038245,미스치비어슬리,0044265,황후마마,,,API8_2
0055706,히트더러닝,20240315,수,0040086,위드디스팅션,0029421,풀드여,,,API8_2
3012533,백록장원,20090321,거,3101043,제주오름,3100808,백록황후,-,-,API42_1
3011939,특등대부,20080513,거,3005576,꿈바위,3007115,검문도,-,-,API42_1
3010300,시무상,20060516,수,3101042,제왕의리더,3100931,디오니소스,-,-,API42_1
1012767,진취,20090522,수,-,-,-,-,-,-,API42_1
3013510,무궁무진,20100604,거,3101043,제주오름,3100808,백록황후,-,-,API42_1
3010277,영상신호,20060426,거,3005576,꿈바위,3100938,해피엔드,-,-,API42_1
3013242,마량,20100205,수,3101050,골든레이스,3100930,유도작전,-,-,API42_1
3016588,행복의문,20140507,거,3012419,종결자,3009315,명령자,3102389,빛의사랑,API42_1
3011862,극찬사,20080401,거,3005576,꿈바위,3100870,판타지스타,-,-,API42_1
3011166,황제대부,20070514,거,3005576,꿈바위,3007115,검문도,-,-,API42_1
3010223,한라명성,20060401,거,3005576,꿈바위,3100941,명성왕비,-,-,API42_1
3015608,세찬,20130331,거,3009526,백두장사,3011595,이사금,3101043,제주오름,API42_1
3012720,제일왕초,20090525,거,3005576,꿈바위,3100937,복실이,-,-,API42_1
3012800,아랑조아,20090612,거,3005576,꿈바위,3100810,반전기대,-,-,API42_1
3013476,백호신천,20100509,수,3005576,꿈바위,3100931,디오니소스,-,-,API42_1
3015134,황금의신,20120415,거,3012419,종결자,3007402,금나라,-,-,API42_1
3012706,헌마공신,20090515,거,3005576,꿈바위,3007115,검문도,-,-,API42_1
3014894,당대가문,20120325,거,3005652,제주명성,3100943,서광일호,-,-,API42_1
3014859,열매,20120301,거,3009526,백두장사,3100928,매직게이트,-,-,API42_1
3015769,새옹지마,20130402,거,3009526,백두장사,3011858,등선나루,3005576,꿈바위,API42_1
0029707,코리아헌터,20110328,거,0025670,원쿨캣,0025672,마운틴즈오브러브,6241001,MT. LIVERMORE,API42_1
3014889,신의장군,20120320,거,3009526,백두장사,3006588,신의기적,-,-,API42_1
3014479,사령관,20110614,거,3008912,참살이,3005897,토종등극,-,-,API42_1
3014984,흑폭풍,20120516,거,3009526,백두장사,3006731,특허일호,-,-,API42_1
3016392,해리킹,20140227,거,3007168,명문왕자,3011380,광명역사,3101050,골든레이스,API42_1
1013022,명마탄생,20090412,암,-,-,-,-,-,-,API42_1
1012449,거가대로,20080517,수,-,-,-,-,-,-,API42_1
3014253,백만장자,20110515,거,3009526,백두장사,3100808,백록황후,-,-,API42_1
1013522,성불신동,20100327,수,-,-,-,-,-,-,API42_1
1013635,유랑극단,20100625,암,-,-,-,-,-,-,API42_1
3016982,판치,20150430,거,3012382,쾌속장타,3012715,광명미소,3008912,참살이,API42_1
0029981,가락공원,20110407,수,0018775,볼포니,0014369,금강공원,0010902,퍼시픽바운티,API42_1
3014987,한라영산,20120516,수,3009526,백두장사,3100802,골드레인,-,-,API42_1
3015532,티로수,20130207,거,3005652,제주명성,3009086,뒷동산용천,3008306,산남호걸,API42_1
3016978,동백동산,20150430,거,3011321,전국비행,3011094,백록왕비,3102390,루카,API42_1
3015645,장백기상,20130306,거,3011133,장백산,3100882,로열블러드,-,-,API42_1
3013287,혼디모영,20100314,수,3101043,제주오름,3100941,명성왕비,-,-,API42_1
3010172,달오름,20060329,거,3005576,꿈바위,3007477,한국돌풍,-,-,API42_1
3013219,산정무한,20100210,거,3005576,꿈바위,3100940,검은노을,-,-,API42_1
3010282,선봉대장군,20060324,수,3005576,꿈바위,3100925,대륙통일,-,-,API42_1
3013990,새벽너울,20110120,거,3009526,백두장사,3100803,천만다행,-,-,API42_1
3015824,태상노군,20130425,거,3100989,진흥바람,3100819,황자매,-,-,API42_1
3017001,탐라불패,20150517,거,3012419,종결자,3009898,일출왕국,3005576,꿈바위,API42_1
0035638,온누리강자,20140330,거,0018206,엑스플로잇,0013892,조이도르,6228112,TOUR D'OR,API42_1
3015823,청록비상,20130520,거,3009526,백두장사,3005897,토종등극,-,-,API42_1
3017822,월출,20160410,거,3011133,장백산,3013838,왕재,3005576,꿈바위,API42_1
3013189,새벽행진,20100123,거,3005576,꿈바위,3100803,천만다행,-,-,API42_1
3015827,절대자,20130327,거,3009526,백두장사,3006599,청유림,-,-,API42_1
3015874,황금가면,20130603,수,3100982,메밀마을,3100615,화이부동,3102390,루카,API42_1
3016827,백호번개,20150207,거,3101050,골든레이스,3100931,디오니소스,-,-,API42_1
3014212,남대문,20110424,거,3005652,제주명성,3100931,디오니소스,-,-,API42_1
0042620,스타티세,20180328,암,0021239,연승대로,0023104,계명의빛,0008710,컨셉트윈,API42_1
0033142,파티파워,20130319,암,6405920,OREWA MATTERUZE,0031190,파스디프라블럼,6205296,DIXIELAND BAND,API42_1
3015511,개선문,20130213,거,3008298,무한야성,3010198,한라산,3005576,꿈바위,API42_1
3013364,다라쿳,20100409,거,3101043,제주오름,3009534,백호화랑,3005576,꿈바위,API42_1
1015786,이쁜이,20130409,암,-,-,-,-,-,-,API42_1
1013239,무등산맥,20090522,암,-,-,-,-,-,-,API42_1
1015616,회룡포,20130419,암,-,-,-,-,-,-,API42_1
3015519,삼다보배,20130212,거,3009526,백두장사,3011714,황해여걸,3005576,꿈바위,API42_1
0038052,서울탱크,20140215,거,6790292,GIANT OAK,6413420,WEDGEFIELD,6254178,PENTELICUS,API42_1
3017232,장전보배,20150604,암,3010278,천년의힘,3011820,초록하늘,3101043,제주오름,API42_1
1014762,보물단지,20110402,암,-,-,-,-,-,-,API42_1
3015470,대왕황제,20120423,수,3100982,메밀마을,3100968,무빙포워드,3102389,빛의사랑,API42_1
0036545,에이스질주,20130118,거,6771802,FAIRBANKS,6106732,SILVER ASHLEE,6260581,RED BULLET,API42_1
3017817,참보배,20160326,거,3012382,쾌속장타,3100064,다랑쉬불패,3100948,한멋,API42_1
3016487,환희타임,20140504,수,3101043,제주오름,3100493,정당한영광,3101045,빛을향해,API42_1
3011091,영상불빛,20070401,거,3005576,꿈바위,3100938,해피엔드,-,-,API42_1
3013343,도총관,20100408,수,3005576,꿈바위,3007169,하늘이,-,-,API42_1
3014939,탐라보물,20120421,수,3009526,백두장사,3006637,초록향기,-,-,API42_1
3016043,삼천지교,20130310,거,3100061,진흥축산,3012445,황해나루,3005576,꿈바위,API42_1
3016492,미래동산,20140503,수,3005652,제주명성,3009598,제주미래,-,-,API42_1
3015167,대천강자,20120408,거,3008912,참살이,3100883,영상왕비,-,-,API42_1
1015785,강력추천,20130401,암,-,-,-,-,-,-,API42_1
3017462,백전불태,20160404,거,3012419,종결자,3100883,영상왕비,-,-,API42_1
3017668,호승고을,20160614,수,3100012,후지전능,3100980,제주매직,3102389,빛의사랑,API42_1
0038943,파이널프런트,20160319,거,0025670,원쿨캣,0036296,런키튼런,6313612,KITTEN'S JOY,API42_1
0028539,새로운신,20100406,암,0018783,야후디,0020494,티저빌,6224242,ZABEEL,API42_1
3015011,누리세상,20120516,수,3009526,백두장사,3100893,사랑책,-,-,API42_1
3014866,장타왕자,20120222,수,3009526,백두장사,3008153,장타소녀,-,-,API42_1
3016984,돈마신화,20150315,수,3012382,쾌속장타,3008207,여걸작,-,-,API42_1
3010105,황해명산,20060119,거,3102389,빛의사랑,3100940,검은노을,-,-,API42_1
3013444,일등공신,20100517,거,3005576,꿈바위,3100937,복실이,-,-,API42_1
3015868,장군멍군,20130420,거,3008912,참살이,3011035,한라세상,3101043,제주오름,API42_1
3017424,금란지교,20160318,거,3009526,백두장사,3013275,밤비,3005576,꿈바위,API42_1
1013809,견인불발,20100624,암,-,-,-,-,-,-,API42_1
3014946,장타력,20120427,거,3012419,종결자,3011036,제주장타,3005576,꿈바위,API42_1
3016148,불멸의태양,20130701,거,3012382,쾌속장타,3012653,불멸의별,3005576,꿈바위,API42_1
0022438,뷰티어스니스,20070429,암,6261076,STAY GOLD,0020240,파인댄서,6208394,GREEN DANCER,API42_1
3015978,클래식,20130420,암,3100061,진흥축산,3006473,성불샘,-,-,API42_1
0035904,가오,20140326,거,0018771,캐피털스팬딩,0018184,후시스,6241707,TREMPOLINO,API42_1
0029683,신흥고수,20110404,거,0020257,비카,0025786,원앤드트웬티,6251238,HONOUR AND GLORY,API42_1
0033010,매력덩어리,20120130,거,6323689,CONGRATS,6801131,TASTE,6224299,GONE WEST,API42_1
1015655,선진공주,20120403,암,-,-,-,-,-,-,API42_1
3015582,탐모라,20130328,암,3012419,종결자,3011944,백두찬가,3005576,꿈바위,API42_1
3016856,타이슨,20150119,거,3005652,제주명성,3011123,안덕명성,3005576,꿈바위,API42_1
1011089,천지호,20070207,수,-,-,-,-,-,-,API42_1
3013175,백룡전설,20090429,거,3100982,메밀마을,3100804,탐라마루,-,-,API42_1
3015826,장백천지,20130519,암,3009526,백두장사,3011183,당산군주,3101050,골든레이스,API42_1
1016700,신촌바람,20140426,암,-,-,-,-,-,-,API42_1
3017013,예스맨,20150501,거,3007357,최고훈장,3011906,제주중심,3005576,꿈바위,API42_1
0030726,위닝넘버,20110228,거,0020379,인그란디어,0015649,행운듬뿍,0011715,글라이드,API42_1
3014848,지상낙원,20120301,수,3009526,백두장사,3011342,동구밭,3101043,제주오름,API42_1
3014998,제주협객,20120315,수,3009526,백두장사,3010374,일자천금,3102389,빛의사랑,API42_1
3015520,백야행,20130223,거,3007168,명문왕자,3100937,복실이,-,-,API42_1
3016335,광명의힘,20140501,거,3012382,쾌속장타,3100803,천만다행,-,-,API42_1
3017121,제주꼬마,20150705,거,3011321,전국비행,3008201,용병전사,-,-,API42_1
3017391,으뜸꿈,20150702,거,3101043,제주오름,3100905,제주마당,-,-,API42_1
3015723,만점왕,20130528,수,3012419,종결자,3100069,신민오름,3101043,제주오름,API42_1
3015654,한라황제,20130506,거,3101050,골든레이스,3100802,골드레인,-,-,API42_1
0035924,다르마,20140310,거,0029317,마이너실렉트,0024651,명서돌풍,0018776,양키빅터,API42_1
0037893,탐라하늘,20150419,암,0025670,원쿨캣,0020802,하늘기상,0015093,듀앨러티,API42_1
3011747,한주보물,20080209,수,3005576,꿈바위,3100925,대륙통일,-,-,API42_1
0029334,미스터카이저,20091109,수,6648288,DE BEERS,6965938,DANELIGHT,6266551,DANEWIN,API42_1
3016833,고공세상,20140517,암,3009296,푸른대왕,3100843,견선여갈,3102390,루카,API42_1
3017310,아르곤,20150206,수,3009526,백두장사,3011490,보금자리,3101043,제주오름,API42_1
3017322,풍류예찬,20150329,거,3012382,쾌속장타,3100891,한백연결,-,-,API42_1
3017367,특기생,20150425,거,3010278,천년의힘,3012250,당산봉,3100948,한멋,API42_1
3018284,강남재벌,20170123,암,3100061,진흥축산,3009372,은하평정,3102389,빛의사랑,API42_1
0027715,그랜드피날레,20100430,암,0021998,피코센트럴,0017026,프라다,6254564,EL PRADO,API42_1
3013432,녹색전사,20100430,거,3005576,꿈바위,3007313,녹색도시,-,-,API42_1
0030761,스트롱샤인,20110214,거,6771704,NOBLE CAUSEWAY,0027539,골든데일,6253457,SAINT BALLADO,API42_1
0032456,햇빛나,20120218,수,0006892,디디미,0016366,초원의꿈,0012684,더그룸이즈레드,API42_1
3016104,보금산,20130415,거,3011133,장백산,3100468,벼락치기,3101045,빛을향해,API42_1
3017195,왕의귀환,20150503,거,3009526,백두장사,3008750,제주의별,-,-,API42_1
3018105,노을질주,20170522,거,3012382,쾌속장타,3010274,임금바위,3005576,꿈바위,API42_1
0031265,성산패총,20110220,수,6323622,FLATTER,6541830,IMMUNE TO GLOOM,6254083,CITIDANCER,API42_1
3017573,가온길,20160411,거,3100327,진흥세상,3013891,송악여신,3101045,빛을향해,API42_1
0040269,페더럴킹,20170215,수,0034735,페더럴리스트,0032940,펠라피네,6310150,INCLUDE,API42_1
0042004,빛나는질주,20180501,수,0031302,채플로열,0031120,어모멘트투라스트,6772779,MIDNIGHT LUTE,API42_1
1015737,진보,20130310,거,-,-,-,-,-,-,API42_1
1016005,두루,20130513,거,-,-,-,-,-,-,API42_1
3017320,탐라신비,20150411,수,3100773,모자오름,3100965,제주불패,3102389,빛의사랑,API42_1
3017940,백두왕자,20160515,수,3009526,백두장사,3008037,얼음꽃,-,-,API42_1
1011625,제갈량,20070304,암,-,-,-,-,-,-,API42_1
3011813,불빛군자,20080317,거,3005576,꿈바위,3100938,해피엔드,-,-,API42_1
3012542,불빛축제,20090318,거,3005576,꿈바위,3100938,해피엔드,-,-,API42_1
3014675,정성으로,20110627,거,3009526,백두장사,3011161,멋진우리,3005576,꿈바위,API42_1
3016049,앵커링,20130606,거,3008298,무한야성,3100898,종사원,-,-,API42_1
3017193,수룡,20150420,거,3012382,쾌속장타,3011788,동보올레,3101043,제주오름,API42_1
